

!! n80w20.001    21.44 732


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
   31       0.00       1.00       0.00       0.00      48.00       0.00
   32      21.00      32.00       0.00     235.00     287.00       0.00
   33      30.00      40.00       0.00     244.00     361.00       0.00
   34       8.00       5.00       0.00       0.00     116.00       0.00
   35      25.00      47.00       0.00     224.00     386.00       0.00
   36      18.00      41.00       0.00     563.00     709.00       0.00
   37       3.00      20.00       0.00       0.00      94.00       0.00
   38      15.00      50.00       0.00     443.00     575.00       0.00
   39       3.00       7.00       0.00      55.00     127.00       0.00
   40       0.00       3.00       0.00      27.00     131.00       0.00
   41      21.00      16.00       0.00     384.00     457.00       0.00
   42      30.00       7.00       0.00     531.00     630.00       0.00
   43      29.00      17.00       0.00     199.00     320.00       0.00
   44      11.00      17.00       0.00       0.00     107.00       0.00
   45      47.00       5.00       0.00     174.00     238.00       0.00
   46      15.00      20.00       0.00       0.00      83.00       0.00
   47      49.00      19.00       0.00      74.00     185.00       0.00
   48      38.00      11.00       0.00     171.00     220.00       0.00
   49      25.00      37.00       0.00     199.00     282.00       0.00
   50       6.00       5.00       0.00       9.00     121.00       0.00
   51      13.00      22.00       0.00       0.00      14.00       0.00
   52      45.00      37.00       0.00     264.00     434.00       0.00
   53      38.00      12.00       0.00      95.00     233.00       0.00
   54      21.00      31.00       0.00     177.00     329.00       0.00
   55      24.00      27.00       0.00     174.00     296.00       0.00
   56      10.00      35.00       0.00     504.00     578.00       0.00
   57      49.00      14.00       0.00     622.00     735.00       0.00
   58      16.00      21.00       0.00       1.00      41.00       0.00
   59      32.00      28.00       0.00     342.00     488.00       0.00
   60      40.00      20.00       0.00     142.00     217.00       0.00
   61      47.00      16.00       0.00     158.00     220.00       0.00
   62      21.00      19.00       0.00     205.00     253.00       0.00
   63      24.00      28.00       0.00     216.00     326.00       0.00
   64      43.00      27.00       0.00     333.00     483.00       0.00
   65      26.00       9.00       0.00      83.00     212.00       0.00
   66      39.00      27.00       0.00     489.00     553.00       0.00
   67       1.00      20.00       0.00      71.00     155.00       0.00
   68      37.00      39.00       0.00     284.00     388.00       0.00
   69      16.00      46.00       0.00     461.00     550.00       0.00
   70      20.00       7.00       0.00      31.00     199.00       0.00
   71       6.00      46.00       0.00     389.00     493.00       0.00
   72       3.00      22.00       0.00     373.00     530.00       0.00
   73       5.00       2.00       0.00       0.00     101.00       0.00
   74      43.00      10.00       0.00     130.00     264.00       0.00
   75      41.00      16.00       0.00      86.00     240.00       0.00
   76      39.00      37.00       0.00     243.00     399.00       0.00
   77       4.00      11.00       0.00      92.00     199.00       0.00
   78      35.00      16.00       0.00      96.00     151.00       0.00
   79      30.00      50.00       0.00     211.00     385.00       0.00
   80      44.00      14.00       0.00     144.00     257.00       0.00
   81       3.00      10.00       0.00     583.00     621.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00
